Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    2059/2059        bool std::operator!=<Vec3<float>*>(std::move_iterator<Vec3<float>*> const&, std::move_iterator<Vec3<float>*> const&) [129]
                0.00    0.00    2047/2047        std::move_iterator<Vec3<float>*>::operator*() const [130]
                0.00    0.00    2047/2047        void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float>&&) [132]
                0.00    0.00    2047/2047        Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&) [133]
                0.00    0.00    2047/2047        std::move_iterator<Vec3<float>*>::operator++() [131]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [141]
[181]    0.0    0.00    0.00      12         void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
                0.00    0.00      24/25          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [152]
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [178]
                0.00    0.00      12/12          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [179]
                0.00    0.00      12/3786        Vec3<float> const& std::forward<Vec3<float> const&>(std::remove_reference<Vec3<float> const&>::type&) [107]
                0.00    0.00      12/61          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [142]
                0.00    0.00      12/1258        _ZNSt16allocator_traitsISaI4Vec3IfEEE9constructIS1_IRKS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS7_ [140]
                0.00    0.00      12/12          Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [184]
                0.00    0.00      12/13          void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [175]
                0.00    0.00      12/13          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [167]
-----------------------------------------------
                0.00    0.00      12/12          Vec3<float>* std::__uninitialized_copy_a<std::move_iterator<Vec3<float>*>, Vec3<float>*, Vec3<float> >(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*, std::allocator<Vec3<float> >&) [183]
[182]    0.0    0.00    0.00      12         Vec3<float>* std::uninitialized_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [182]
                0.00    0.00      12/12          Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
-----------------------------------------------
                0.00    0.00      12/12          Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [184]
[183]    0.0    0.00    0.00      12         Vec3<float>* std::__uninitialized_copy_a<std::move_iterator<Vec3<float>*>, Vec3<float>*, Vec3<float> >(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*, std::allocator<Vec3<float> >&) [183]
                0.00    0.00      12/12          Vec3<float>* std::uninitialized_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [182]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
[184]    0.0    0.00    0.00      12         Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [184]
                0.00    0.00      24/24          std::move_iterator<Vec3<float>*> std::__make_move_if_noexcept_iterator<Vec3<float>*, std::move_iterator<Vec3<float>*> >(Vec3<float>*) [158]
                0.00    0.00      12/12          Vec3<float>* std::__uninitialized_copy_a<std::move_iterator<Vec3<float>*>, Vec3<float>*, Vec3<float> >(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*, std::allocator<Vec3<float> >&) [183]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [250]
[185]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5ModelC2EPKc [185]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [189]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [250]
[186]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8TGAImageC2Ev [186]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [190]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [250]
[187]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [187]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [188]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [187]
[188]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [188]
                0.00    0.00       5/1846        TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [136]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5ModelC2EPKc [185]
[189]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [189]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8TGAImageC2Ev [186]
[190]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [190]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[191]    0.0    0.00    0.00       1         Model::Model(char const*) [191]
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::push_back(int const&) [70]
                0.00    0.00    2492/2492        std::vector<int, std::allocator<int> >::vector() [126]
                0.00    0.00    2492/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [124]
                0.00    0.00    2492/11571       std::vector<int, std::allocator<int> >::~vector() [43]
                0.00    0.00    1258/8734        Vec3<float>::Vec3() [52]
                0.00    0.00    1258/1258        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [141]
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector() [214]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [216]
                0.00    0.00       1/2559        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [109]
                0.00    0.00       1/61          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [142]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[192]    0.0    0.00    0.00       1         Model::~Model() [192]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [217]
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [215]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[193]    0.0    0.00    0.00       1         TGAImage::write_tga_file(char const*, bool) [193]
                0.00    0.00       1/1           TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) [195]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[194]    0.0    0.00    0.00       1         TGAImage::flip_vertically() [194]
-----------------------------------------------
                0.00    0.00       1/1           TGAImage::write_tga_file(char const*, bool) [193]
[195]    0.0    0.00    0.00       1         TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) [195]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[196]    0.0    0.00    0.00       1         TGAImage::TGAImage(int, int, int) [196]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[197]    0.0    0.00    0.00       1         TGAImage::~TGAImage() [197]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Vec3<float> >::allocator() [202]
[198]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Vec3<float> >::~allocator() [203]
[199]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [199]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [204]
[200]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [200]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [205]
[201]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [206]
[202]    0.0    0.00    0.00       1         std::allocator<Vec3<float> >::allocator() [202]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [207]
[203]    0.0    0.00    0.00       1         std::allocator<Vec3<float> >::~allocator() [203]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [199]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [210]
[204]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [204]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [200]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [211]
[205]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [205]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [208]
[206]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [206]
                0.00    0.00       1/1           std::allocator<Vec3<float> >::allocator() [202]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [209]
[207]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [207]
                0.00    0.00       1/1           std::allocator<Vec3<float> >::~allocator() [203]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector() [214]
[208]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [208]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [206]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [215]
[209]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [209]
                0.00    0.00       1/13          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [167]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [207]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [212]
[210]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [210]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [204]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [213]
[211]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [211]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [205]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [216]
[212]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [212]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [217]
[213]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [213]
                0.00    0.00       1/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [160]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [211]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [191]
[214]    0.0    0.00    0.00       1         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector() [214]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [208]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [192]
[215]    0.0    0.00    0.00       1         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [215]
                0.00    0.00       1/25          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [152]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [209]
                0.00    0.00       1/13          void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [175]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [191]
[216]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [216]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [212]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [192]
[217]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [217]
                0.00    0.00       1/27          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [145]
                0.00    0.00       1/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [162]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [213]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [185] _GLOBAL__sub_I__ZN5ModelC2EPKc (model.cpp) [28] std::vector<int, std::allocator<int> >::max_size() const [215] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector()
 [186] _GLOBAL__sub_I__ZN8TGAImageC2Ev (tgaimage.cpp) [202] std::allocator<Vec3<float> >::allocator() [68] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::operator[](unsigned long)
 [187] _GLOBAL__sub_I_main (main.cpp) [203] std::allocator<Vec3<float> >::~allocator() [170] void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&)
 [188] __static_initialization_and_destruction_0(int, int) (main.cpp) [204] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [124] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&)
 [189] __static_initialization_and_destruction_0(int, int) (model.cpp) [205] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [216] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
 [190] __static_initialization_and_destruction_0(int, int) (tgaimage.cpp) [36] std::allocator<int>::allocator(std::allocator<int> const&) [217] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
 [137] triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [119] std::allocator<int>::allocator() [125] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  [59] Vec2<int>::Vec2(int, int) [26] std::allocator<int>::~allocator() [69] void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&)
  [60] Vec2<int>::Vec2()      [48] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [70] std::vector<int, std::allocator<int> >::push_back(int const&)
 [111] Vec3<float>::normalize(float) [49] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [90] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  [52] Vec3<float>::Vec3()    [16] std::_Iter_base<int*, false>::_S_base(int*) [104] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&)
  [45] Vec3<float>::Vec3(float, float, float) [29] std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [126] std::vector<int, std::allocator<int> >::vector()
 [112] Model::face(int)       [83] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [43] std::vector<int, std::allocator<int> >::~vector()
  [61] Model::vert(int)       [64] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [71] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [110] Model::nfaces()       [159] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [132] void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float>&&)
 [191] Model::Model(char const*) [166] void std::_Destroy_aux<true>::__destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [105] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&)
 [192] Model::~Model()        [19] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [133] Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&)
 [136] TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [179] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [44] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
   [8] TGAColor::TGAColor(TGAColor const&) [206] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [50] std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [193] TGAImage::write_tga_file(char const*, bool) [207] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [33] std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>)
 [194] TGAImage::flip_vertically() [167] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [51] std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [195] TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) [152] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [17] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
   [9] TGAImage::set(int, int, TGAColor) [208] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [91] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [196] TGAImage::TGAImage(int, int, int) [209] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [72] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
 [197] TGAImage::~TGAImage() [168] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [92] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [176] __gnu_cxx::new_allocator<Vec3<float> >::deallocate(Vec3<float>*, unsigned long) [210] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [73] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
 [177] __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [211] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [93] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [138] _ZN9__gnu_cxx13new_allocatorI4Vec3IfEE9constructIS2_IRKS2_EEEvPT_DpOT0_ [160] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [182] Vec3<float>* std::uninitialized_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*)
 [198] __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [145] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [171] std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*)
 [199] __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [212] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [74] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
 [163] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [213] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [94] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
